id,first_name,last_name,age,parent_1,parent_1 occupation,parent_1_education,parent_2,parent_2_education,parent_2_occupation,phone,household_income,number_siblings,other_household_members,mode_transport,attendance,days_membership,school_tardiness,after_school,after_school_external,primary_student_language,primary_household_language,at_risk,homeless,special_education,state_agencies_involved,reduced_lunch,suspensions,mcas,reading_levels,attended-preschool
86060889,Garald,Letham,15,Deedee,,,Reidar,trade,Sales,978-885-1326,$15000 to $19999,0,,walk,180,180,0,,,,english,TRUE,,,,,,W,Not_Meeting,TRUE
2562700,Ax,Beckitt,15,,Sales,none,,,,978-408-7320,$75000 to $99999,0,,walk,180,180,0,TRUE,Discovery,english,english,TRUE,,TRUE,,TRUE,,P,Meeting,TRUE
3087032,Hillier,Maestrini,14,Nara,Production,none,Dan,none,Service,978-403-4706,$100000 to $149999,3,4,car,65,180,0,TRUE,Discovery,english,english,,,,,TRUE,,NI,Not_Meeting,
89495093,Daryl,Goldine,13,Pollyanna,Business,,Barry,associate,Production,978-052-6409,$75000 to $99999,4,,car,180,180,0,,,,english,,,,,,,P,Not_Meeting,
53673932,Livvie,Kenewel,5,Nicola,Construction,none,Burnaby,none,Office,978-209-6401,,1,,car,173,180,0,,,english,english,,,TRUE,,TRUE,,,Not_Meeting,
81487587,Ariel,Ordidge,15,Margo,Office,associate,,,,978-099-0379,$100000 to $149999,4,3,car,180,180,0,,,english,english,,,,,,,W,Partially_Meeting,
89322776,Nolie,Steuhlmeyer,6,Felipa,Other,none,,,,978-750-6416,$100000 to $149999,0,,car,173,180,0,TRUE,Discovery,,english,,,,TRUE,,,,Exceeding,
71692397,Charyl,Mion,7,Juli,Sales,associate,Ignatius,bachelor's,Other,978-151-5887,$75000 to $99999,1,,car,180,180,0,,,english,english,,,,,,,PRG,Not_Meeting,
94451968,Jacynth,Saintpierre,12,Lonnie,,none,,,,978-594-6792,$50000 to $74999,1,3,car,180,180,0,,,english,english,,,,,TRUE,,,Not_Meeting,TRUE
50095769,Sandy,Chaplin,5,Valenka,Sales,associate,,,,978-074-4186,$50000 to $74999,2,,car,180,180,0,,,english,english,,,,,,,,,TRUE
27557244,Celisse,Brotherhood,14,Courtenay,,none,Kurtis,,Other,978-592-6604,$150000 or more,1,,car,180,180,0,,,english,english,,,TRUE,,TRUE,,NI,Not_Meeting,TRUE
68801392,Willa,Stangroom,15,Aurlie,Arts,associate,Phineas,associate,Production,978-885-1620,$10000 to $14999,2,4,car,175,180,0,,,english,english,,,,,TRUE,,P,Partially_Meeting,
72489527,Arney,Rudledge,5,Katalin,Production,,Fran,none,,978-516-0218,$100000 to $149999,3,4,car,180,180,0,,,english,spanish,TRUE,,,,,,,Partially_Meeting,
40809079,Granthem,Colin,18,Ethelin,Construction,associate,,,,978-893-2269,$20000 to $24999,1,,bike,180,180,0,,,english,english,,,,,TRUE,,W,Partially_Meeting,
74474143,Ailbert,McGorley,6,Grace,Arts,associate,Merry,associate,Transportation,978-259-3725,$100000 to $149999,0,,car,180,180,0,TRUE,Discovery,english,english,,,,,,,,Partially_Meeting,
95167254,Valentin,Peltz,18,Rowe,Office,associate,Ritchie,associate,Business,978-127-6854,$20000 to $24999,1,4,car,180,180,0,TRUE,Discovery,english,spanish,TRUE,,,,,,W,,
14022229,Prentice,Wilne,15,Merrie,,masters,Darius,associate,Sales,978-498-5017,$100000 to $149999,3,,car,180,180,0,,,english,english,,,,TRUE,,,NI,Partially_Meeting,
33747571,Rosabel,Gresley,9,Ivette,Service,associate,,,,978-493-9416,$100000 to $149999,2,,car,65,180,0,,,english,english,,,,,,,NI,Meeting,TRUE
4491884,Christoph,Brumen,8,Dione,,none,Barnaby,,Science,978-839-9538,$50000 to $74999,1,,car,65,180,0,,,spanish,english,,,,,,,NI,Meeting,TRUE
95220095,Findlay,Feacham,12,Kevyn,,bachelor's,Wes,associate,Service,978-041-4947,$75000 to $99999,1,4,car,180,180,0,TRUE,YMCA Learning Center,english,english,,,,,,,P,Meeting,
23739635,Moina,Wands,15,Lise,Management,none,Lennard,bachelor's,Service,978-850-3296,$25000 to $34999,0,,walk,180,180,0,,,spanish,english,,,,,,,P,Meeting,TRUE
99202958,Munmro,Missenden,13,Trudey,Sales,associate,Ashbey,associate,Office,978-647-6668,$150000 or more,4,0,car,96,180,0,,,english,english,,,,,TRUE,,,,TRUE
62242918,Hedy,Ricca,16,Allx,Business,none,,,,978-104-9982,$75000 to $99999,0,,car,180,180,0,,,,english,TRUE,,,,,,A,Meeting,TRUE
46104351,Barron,Joice,16,Barbee,Office,none,Cort,associate,Transportation,978-510-9106,$35000 to $49999,3,,bike,180,180,0,,,spanish,english,,,,,TRUE,,P,Exceeding,
11187927,Dietrich,Hillaby,13,Daniela,Office,none,Zak,trade,Construction,978-847-6590,$15000 to $19999,1,,car,180,180,0,,,english,english,,,,,,,A,Partially_Meeting,TRUE
5604427,Genvieve,Kasher,16,Nanon,Sales,bachelor's,Barnaby,associate,,978-120-9537,$10000 to $14999,3,2,car,180,180,0,,,english,spanish,TRUE,,,,TRUE,,NI,,
8896200,Fina,Morley,11,Essa,Business,none,Torrance,bachelor's,,978-962-0990,$25000 to $34999,2,,car,180,180,0,TRUE,YMCA Greenleaf,english,english,,,,,,,NI,Not_Meeting,TRUE
67570008,Xaviera,Keysel,14,Averil,Management,none,Willdon,none,Natural Resources,978-733-1442,$75000 to $99999,3,,car,180,180,0,,,english,english,,,,,TRUE,,P,Not_Meeting,
81714702,Padraic,Ciobutaru,15,Dasie,Business,associate,,,,978-568-8855,$100000 to $149999,2,,car,180,180,0,,,spanish,english,,,TRUE,,TRUE,,A,Partially_Meeting,
36520153,Vladamir,Meadowcraft,15,Jasmina,Business,associate,Sergent,associate,Other,978-906-7031,$75000 to $99999,3,,car,180,180,0,,,english,english,,,,,TRUE,,P,Partially_Meeting,TRUE
31347649,Halley,Climer,12,Dena,Office,masters,Hayes,associate,Office,978-930-1990,$75000 to $99999,3,,car,180,180,0,,,english,english,,,,,,,NI,,
81540766,Karee,Sorrell,12,Mellisa,Management,associate,Vinnie,associate,,978-102-8566,$50000 to $74999,4,,car,124,180,0,,,english,english,,,TRUE,,,,NI,Not_Meeting,
71537158,Robers,Aleksahkin,17,Athena,Business,masters,Gal,none,Management,978-263-2781,$75000 to $99999,3,,car,130,180,0,,,english,english,,,,,,,NI,Partially_Meeting,
91577918,Loydie,Garley,5,Carilyn,Office,associate,,,,978-849-6963,$10000 to $14999,3,4,car,175,180,0,,,spanish,english,,,TRUE,,TRUE,,,Partially_Meeting,
89228438,Carolina,Ferretti,8,Elita,Sales,trade,Richie,none,Maintenance,978-242-0190,$50000 to $74999,3,,walk,180,180,0,,,english,english,,,,,,,NI,Not_Meeting,TRUE
48073880,Bonnee,Wurst,8,Lilli,Service,associate,Hymie,none,,978-686-3683,$100000 to $149999,0,1,walk,180,180,0,,,spanish,english,,,TRUE,,TRUE,,P,Exceeding,TRUE
95297278,Noach,Kibel,14,Cherey,Sales,,Mickie,none,Service,978-336-8380,$50000 to $74999,3,0,car,180,180,0,,,english,spanish,,,,,,,P,Meeting,TRUE
50175340,Paola,Grzegorczyk,5,Alysa,Office,associate,,,,978-035-8625,$35000 to $49999,2,,car,,180,0,,,english,english,,,TRUE,,TRUE,,,Meeting,TRUE
82249423,Patton,Halley,6,,,none,,,,978-728-4766,$100000 to $149999,2,,walk,180,180,1,,,english,english,,,,,TRUE,,,Not_Meeting,TRUE
44731395,Bunnie,Chalice,16,Devora,,none,Maximilian,none,Science,978-258-6746,$100000 to $149999,4,,walk,180,180,0,,,english,spanish,,,,,TRUE,,A,Not_Meeting,TRUE
70051141,Bernette,Petru,9,Rikki,Sales,none,Townsend,associate,Arts,978-635-5680,$150000 or more,2,1,car,180,180,0,,,english,english,,,,,,,A,Meeting,
67730555,Bradly,Lydiatt,12,Kaitlyn,Office,none,Paton,none,Office,978-123-1106,$100000 to $149999,2,,walk,60,180,0,,,english,english,,,,,TRUE,,NI,Partially_Meeting,
97216298,Jeni,Gerardet,13,Leodora,Arts,,,,,978-972-7566,$75000 to $99999,3,,car,180,180,0,,,english,english,TRUE,,,,TRUE,,NI,Exceeding,TRUE
50141867,Tull,Seamons,11,Gelya,,masters,Chad,none,Arts,978-168-1226,$75000 to $99999,4,,bike,180,180,0,,,english,english,TRUE,,,,,,A,Partially_Meeting,
43510861,Allys,Hazeldene,12,Sayre,,masters,,,,978-620-5696,$35000 to $49999,2,4,car,180,180,0,,,english,english,,,,,,,W,Not_Meeting,
85720343,Willamina,Ong,5,Sandie,Management,associate,Efren,none,,978-211-1434,$50000 to $74999,0,,car,180,180,0,,,english,english,,,,,,,,Partially_Meeting,
57350796,Krystyna,Byre,14,Kathe,,none,Reuven,,,978-410-0063,$100000 to $149999,4,,bike,180,180,0,,,english,english,TRUE,,,,TRUE,,P,,TRUE
84502726,Hedvige,Fleeman,9,Leona,Service,none,Peter,,,978-890-0264,$25000 to $34999,4,0,car,180,180,0,,,spanish,english,,,,,TRUE,,P,Partially_Meeting,
21704268,Kristo,Bulfit,15,Belicia,,associate,,,,978-456-3254,$10000 to $14999,1,,car,180,180,0,,,english,english,,,,,TRUE,,P,Exceeding,
60046805,Cherlyn,Labone,12,Hertha,Production,bachelor's,,,,978-893-7595,$100000 to $149999,2,,car,180,180,0,,,english,english,,,,,,,NI,Meeting,
89006937,Max,Varian,15,Rosamund,,none,,,,978-948-6323,$35000 to $49999,2,,bike,180,180,0,,,spanish,english,,,,,TRUE,,A,Meeting,
71488733,Candy,Bleythin,18,Esmaria,Natural Resources,masters,Car,,Management,978-158-7874,$35000 to $49999,3,,car,180,180,0,,,spanish,english,,,,,TRUE,,W,Exceeding,
22238251,Della,Smoth,6,,Natural Resources,masters,,,,978-870-6996,$50000 to $74999,2,4,car,130,180,0,,,,english,,,,,TRUE,,,Meeting,
40641477,Silvana,Seedull,17,Antonietta,Production,associate,,,,978-580-8749,$75000 to $99999,2,,bike,180,180,0,,,english,english,,,TRUE,,TRUE,,P,Meeting,
52862713,Moises,Capps,9,Wilhelmina,Management,associate,Demetri,none,Business,978-047-7787,$150000 or more,3,,bike,180,180,0,,,spanish,english,,,,,,,NI,Meeting,
45522728,Lorrayne,Witterick,16,Melesa,Other,associate,Mayor,associate,Science,978-413-0191,$100000 to $149999,3,,car,180,180,0,,,english,spanish,,,,,,,P,Exceeding,
58990899,Onfroi,Kruse,15,,Business,none,,,,978-294-9986,$50000 to $74999,4,,bike,180,180,0,,,english,english,TRUE,,TRUE,,,,P,Not_Meeting,
27787060,Candra,Mooreed,15,Kaile,,none,Hazlett,none,,978-082-9849,$50000 to $74999,3,,car,180,180,0,,,english,english,,,,,TRUE,,,Not_Meeting,
48970541,Town,Koppel,9,Nola,Sales,associate,Rolland,none,Service,978-506-4643,$35000 to $49999,0,,car,180,180,0,TRUE,Discovery,spanish,english,,,,,TRUE,,P,Not_Meeting,
32985638,Gerard,Newart,8,Penelope,,associate,Vince,,Management,978-832-4588,$100000 to $149999,0,0,car,175,180,0,,,spanish,spanish,,,,,,,P,Not_Meeting,
56986832,Thomas,Orpyne,12,Nissa,Arts,trade,,,,978-753-5412,$75000 to $99999,4,,car,180,180,0,,,spanish,spanish,,,,,TRUE,,P,Not_Meeting,
13026798,Vin,Cumpton,16,Ronda,Sales,none,Milty,associate,Office,978-457-8622,$75000 to $99999,2,,car,180,180,0,,,english,english,,,,,TRUE,,P,Partially_Meeting,
32902592,Danita,Mostin,7,Juieta,Office,none,Darrell,masters,,978-320-8444,$10000 to $14999,2,,car,168,180,0,,,english,english,,,,,TRUE,,W,Meeting,
56977227,Anastasia,Allardyce,12,Brittany,Business,none,,,,978-435-8118,$75000 to $99999,1,,car,180,180,0,,,spanish,english,,,,,,,W,Not_Meeting,
93593382,Gothart,Midford,13,Jannel,,associate,,,,978-786-4344,$100000 to $149999,2,,car,180,180,0,,,english,english,,,,,TRUE,,P,Meeting,TRUE
72166331,Electra,Deinhard,8,,Business,none,,,,978-467-8497,$75000 to $99999,4,,car,162,180,0,,,english,english,,,,,TRUE,,A,Partially_Meeting,TRUE
71502951,Selene,Frantzeni,9,Drona,,none,,,,978-163-9325,$150000 or more,1,,walk,180,180,0,,,spanish,english,TRUE,,,,TRUE,,P,,
83351372,Penny,MacGillacolm,14,Arlyn,Science,none,Bartolemo,associate,Business,978-664-2499,$50000 to $74999,2,,bike,180,180,0,,,english,english,,,,,TRUE,,P,Partially_Meeting,TRUE
53404761,Bren,Romanin,9,Mersey,Sales,none,,,,978-483-6194,$50000 to $74999,2,3,car,180,180,0,,,spanish,english,,,,,,,P,Meeting,
78049581,Tab,Heard,5,Shelli,Science,associate,Justus,none,Management,978-489-9458,$150000 or more,2,3,car,180,180,0,,,spanish,english,TRUE,,,,TRUE,,,,
31891463,Kessiah,Edkins,16,Linzy,Management,associate,,,,978-514-2718,$50000 to $74999,1,2,car,180,180,0,TRUE,Discovery,spanish,english,,,TRUE,,TRUE,,P,Partially_Meeting,
70786064,Hilary,Marrett,10,Alika,,associate,Scot,,,978-473-4633,$25000 to $34999,0,,walk,180,180,0,,,english,english,,,,,TRUE,,NI,Meeting,TRUE
31075271,Norene,Pitkin,10,Tory,Natural Resources,associate,,,,978-459-8768,$75000 to $99999,1,,car,180,180,0,,,english,english,,,,,,,P,Meeting,
78271333,Marcela,Devonport,12,Callie,Arts,associate,,,,978-799-8880,$150000 or more,4,,car,63,180,0,,,spanish,english,,,,,,,NI,Meeting,TRUE
81221770,Carlynn,Ralston,15,Kira,Service,none,Travers,none,,978-785-3660,$100000 to $149999,2,,car,180,180,0,,,english,english,TRUE,,,,,,P,Not_Meeting,
44670315,Mariele,Copyn,17,Carol,Other,associate,,,,978-135-6543,$50000 to $74999,1,,walk,180,180,0,TRUE,Youth Empowerment,english,english,,,,,,,P,Exceeding,
86282267,Staford,Sickamore,9,Rea,Management,trade,Germaine,associate,Transportation,978-111-5705,$100000 to $149999,4,,bike,180,180,0,TRUE,Boys & Girls Club,spanish,english,,,,,,,W,Meeting,
98987856,Gale,McPhail,16,Ardyce,Science,none,Hyatt,,Business,978-186-0640,$75000 to $99999,1,0,car,180,180,0,,,english,english,,,,,,,W,Meeting,TRUE
43327000,Nefen,Leguay,18,Maire,Other,none,Benjamen,associate,,978-158-1058,$100000 to $149999,3,,car,114,180,0,,,english,spanish,,,,,,,A,Not_Meeting,
52564611,Katheryn,Barnwall,13,Raychel,Service,none,Timmie,none,Arts,978-318-4895,$75000 to $99999,3,3,car,180,180,0,,,english,english,TRUE,,,,TRUE,,P,Not_Meeting,
24481566,Rhonda,Vittle,17,Anni,Science,none,Randy,none,Office,978-635-1048,$100000 to $149999,1,,car,180,180,0,,,english,spanish,,,,,TRUE,,NI,Partially_Meeting,
4675682,Alina,Ebbetts,14,Bambi,Construction,associate,,,,978-352-3910,$100000 to $149999,2,,car,119,180,0,,,english,english,,,,,,,P,Not_Meeting,
59366691,Lockwood,Dukes,12,Caresa,Service,associate,,,,978-986-3158,$35000 to $49999,0,,car,173,180,0,,,english,english,,,,TRUE,TRUE,,ABS,Partially_Meeting,
14832861,Richart,Poytres,17,Melantha,Sales,none,Lawton,none,Arts,978-829-0984,$75000 to $99999,4,,car,180,180,0,,,english,english,,,,,TRUE,,P,Exceeding,
37544788,Hoebart,Scandrite,15,Charmine,,masters,Hewe,,Arts,978-963-4930,$150000 or more,0,0,car,180,180,0,,,english,english,TRUE,,TRUE,TRUE,TRUE,,P,Meeting,
83597783,Layne,Noon,8,Ophelia,Office,associate,Fairleigh,none,Business,978-343-3877,$150000 or more,3,,car,94,180,0,,,english,english,,,,,TRUE,,P,Meeting,TRUE
48493818,Hedy,Flecknoe,14,Becca,Arts,none,,,,978-468-1033,$35000 to $49999,3,,walk,180,180,0,,,,english,TRUE,,,,,,P,Not_Meeting,
43749476,Peadar,Thow,16,Sibyl,Sales,none,,,,978-341-8860,$20000 to $24999,0,,bike,180,180,0,,,english,english,,,,,TRUE,,A,Meeting,TRUE
95613338,Clemmy,Keems,8,Selia,Sales,none,,,,978-596-8301,$150000 or more,2,2,car,180,180,0,,,spanish,spanish,,,,,,,NI,Not_Meeting,
97242588,Milicent,Hinkes,17,Carmella,,none,,,,978-065-9027,$35000 to $49999,0,,car,180,180,0,,,english,english,,,,,,,A,Partially_Meeting,
44362161,Brandice,Frackiewicz,8,Masha,Service,associate,,,,978-561-3232,$75000 to $99999,3,,car,180,180,0,,,english,spanish,,,,,TRUE,,NI,Not_Meeting,
13404236,Gale,Sture,8,Zabrina,,none,Sampson,,Sales,978-355-5171,$100000 to $149999,1,0,walk,180,180,0,TRUE,Discovery,spanish,english,,,,,TRUE,,,Meeting,
86732241,Stepha,Alonso,7,Antoinette,,none,Dwayne,,Office,978-033-9905,$35000 to $49999,2,,car,119,180,0,,,english,english,,,,,TRUE,,P,Meeting,
19268326,Flor,Baldin,11,Dolli,Science,,Clim,none,Sales,978-195-0020,$100000 to $149999,3,4,car,180,180,0,,,english,english,,,,,TRUE,,P,Meeting,
1705242,Zaccaria,Gelling,6,Sonni,,associate,Obadiah,none,Service,978-049-5212,$150000 or more,0,1,car,180,180,0,,,english,english,,,,,TRUE,,,Not_Meeting,
33087387,Albertine,Domerc,12,Lidia,,none,,,,978-534-2903,$50000 to $74999,2,,car,180,180,0,,,english,english,,,,,,,P,Partially_Meeting,
3250006,Gavin,Slott,8,Tiffani,Sales,none,,,,978-221-6951,$150000 or more,2,3,car,180,180,0,,,,english,TRUE,,,,,,A,Meeting,
13781160,Cosimo,Druhan,14,Minny,Business,,Alfie,trade,Service,978-947-0130,$75000 to $99999,0,,car,180,180,0,,,english,english,,,,,TRUE,,NI,Meeting,
72779137,Renado,Brevitt,17,Doralyn,Other,none,Jakob,none,Sales,978-787-8895,$75000 to $99999,0,,car,180,180,0,,,english,english,,,,,TRUE,,W,Not_Meeting,
19027166,Kennett,Redwin,7,Nananne,Service,associate,Merle,none,Transportation,978-747-1346,$100000 to $149999,0,,car,180,180,0,,,english,english,,,,,,,P,Partially_Meeting,
67516208,Grethel,Ivanilov,6,Deeanne,Transportation,associate,Vachel,none,Office,978-138-1274,$50000 to $74999,4,,car,168,180,0,,,spanish,english,,,TRUE,,,,,Meeting,
89586389,Codie,Sharrock,9,Anjela,Other,bachelor's,,,,978-173-4687,$75000 to $99999,4,,walk,180,180,0,,,english,english,,,,,TRUE,,NI,Partially_Meeting,
49340564,Daphna,Symes,5,Trudie,Sales,associate,,,,978-171-5036,$100000 to $149999,4,4,walk,94,180,0,,,spanish,english,,,,,,,,,
50397560,Llewellyn,Carder,15,Mae,,none,Salem,,Office,978-785-6020,$150000 or more,0,1,car,180,180,0,,,spanish,english,,,,,TRUE,,,,
20634179,Jonah,Haugen,7,Marcelline,Science,none,Ariel,none,Arts,978-406-5904,$25000 to $34999,3,4,car,180,180,0,,,english,spanish,,,,,,,NI,Exceeding,
96966312,Sigmund,Eginton,9,Christy,Sales,associate,,,,978-806-2900,$150000 or more,4,,car,173,180,0,,,english,english,,,,,TRUE,,W,Exceeding,
6420993,Marlo,Mountcastle,17,Georgeanna,Business,none,Erskine,associate,Production,978-099-2898,$50000 to $74999,2,4,car,94,180,0,,,english,english,,,,,TRUE,,NI,Not_Meeting,
95278792,Kore,Laffoley-Lane,13,Abagail,Office,none,Mikael,trade,Service,978-680-1843,$100000 to $149999,3,,bike,180,180,0,TRUE,Discovery,english,english,,,,,TRUE,,NI,Not_Meeting,
21965097,Paule,Ploughwright,18,Lenka,,none,Ambrosio,none,Service,978-021-9397,$150000 or more,2,1,bike,144,180,0,,,spanish,english,,,TRUE,,,,A,Partially_Meeting,
96500575,Ardisj,Parren,13,Clerissa,,masters,Sanderson,,Office,978-097-8710,$50000 to $74999,1,0,car,180,180,0,,,english,english,,,TRUE,,,,P,Exceeding,
7411682,Jamal,Mallatratt,11,Allison,Service,none,Neron,none,Business,978-284-5041,$20000 to $24999,1,,car,180,180,0,,,english,english,,,,,TRUE,,P,Meeting,TRUE
3108383,Fara,Cookley,15,Easter,,associate,,,,978-970-2340,$150000 or more,3,,car,180,180,0,,,spanish,spanish,,,TRUE,,,,W,Not_Meeting,TRUE
27214799,Catha,Hache,13,Vivyan,,associate,Travus,,Office,978-248-0193,$150000 or more,2,,car,180,180,0,,,english,english,,,,,TRUE,,P,Partially_Meeting,
20539125,Christian,Iapico,17,Audie,,bachelor's,Tomkin,none,Other,978-515-5632,$100000 to $149999,2,,bike,180,180,0,,,english,english,,,,,TRUE,,PRG,Partially_Meeting,
37512119,Myrle,Bleby,10,Lolita,Arts,associate,,,,978-811-7842,$25000 to $34999,3,,car,180,180,0,TRUE,YMCA,,english,,,,,,,P,Meeting,
19261484,Berget,McLeish,5,Nicoline,Transportation,associate,Gilberto,none,,978-857-0861,$20000 to $24999,2,,car,180,180,0,,,,english,,,,,TRUE,,,Not_Meeting,
3296921,Susanetta,Hallard,11,Linette,,none,Abe,,Other,978-121-0162,$10000 to $14999,1,,car,162,180,0,,,spanish,english,,,,,TRUE,,P,Partially_Meeting,
80593254,Ruperta,Slobom,16,Virgina,Other,none,Cale,bachelor's,,978-752-8616,$100000 to $149999,4,3,car,180,180,0,,,english,english,,,,,TRUE,,,Partially_Meeting,
3076687,Geordie,Carolan,15,Rosina,Arts,none,Axe,none,Office,978-283-2714,$25000 to $34999,4,,car,180,180,0,,,spanish,english,,,,,,,PRG,Not_Meeting,
49367236,Lee,Insall,7,Loralie,Maintenance,trade,Goran,associate,Production,978-567-1324,$150000 or more,1,,car,180,180,0,,,english,english,,,,,TRUE,,P,Partially_Meeting,
82781632,Humfried,Cosker,12,Zita,,none,,,,978-830-0538,$50000 to $74999,4,,car,162,180,0,,,spanish,english,,,TRUE,,,,A,Partially_Meeting,
6372573,Susannah,Peace,6,Charlena,Business,associate,,,,978-057-7888,$100000 to $149999,0,,car,180,180,0,,,,english,,,,,,,,Not_Meeting,TRUE
93838346,Bibbie,Creboe,8,Katheryn,,,Daron,masters,Office,978-165-3608,$150000 or more,4,0,car,180,180,0,TRUE,Discovery,english,english,,,,TRUE,,,NI,Not_Meeting,
72035531,Randy,Prestner,9,Stoddard,Sales,associate,Romain,none,Business,978-968-8854,$75000 to $99999,1,,bike,180,180,0,,,spanish,english,,,,,TRUE,,P,Partially_Meeting,
59576105,Blinnie,Poetz,16,Aridatha,Management,none,Jason,,,978-219-6298,$100000 to $149999,3,,car,180,180,0,,,english,english,,,,,TRUE,,NI,Partially_Meeting,
13714139,Vin,Hembling,10,Michele,Other,associate,,,,978-629-0589,$5000-$9999,1,,bike,180,180,0,TRUE,Discovery,,spanish,TRUE,,,,TRUE,,NI,Partially_Meeting,
18439272,Olia,Castro,9,Perla,Science,associate,Huntington,trade,Science,978-181-2049,$100000 to $149999,0,,car,180,180,0,,,english,english,,,,,,,P,Meeting,
24442070,Eamon,Fippe,6,Karon,Service,none,,,,978-083-9785,$75000 to $99999,3,,car,180,180,0,,,,english,,,,TRUE,TRUE,,,Not_Meeting,TRUE
63979417,Tommie,Boas,5,Estele,Office,trade,,,,978-348-0492,$50000 to $74999,2,,car,168,180,0,,,english,english,,,,,TRUE,,,Meeting,
49006640,Nevsa,Beggio,17,Camellia,,none,Estevan,associate,Construction,978-564-5801,$35000 to $49999,0,,car,175,180,0,TRUE,Discovery,english,english,,,,,,,NI,Partially_Meeting,
28297728,Meg,Ganley,16,Nessi,Other,associate,Craggy,associate,,978-242-1885,$100000 to $149999,0,,bike,180,180,0,,,english,english,,,,,TRUE,,P,Meeting,TRUE
21392863,Gwyn,Jinkin,12,Brigida,Service,none,Stanleigh,associate,Maintenance,978-095-8376,$100000 to $149999,1,4,car,180,180,0,,,english,english,,,,,TRUE,,P,Not_Meeting,TRUE
50448535,Idalina,Garratt,18,Leisha,Sales,none,,,,978-535-6821,$35000 to $49999,0,,car,180,180,0,,,spanish,spanish,,,,,,,,Exceeding,
16103728,Perren,Krimmer,5,Barbara,Other,associate,,,,978-991-2557,$50000 to $74999,2,,car,180,180,0,,,spanish,english,,,,,TRUE,,,Exceeding,
90072311,Aigneis,Baudrey,10,Blinnie,,none,,,,978-850-9719,$50000 to $74999,0,,walk,65,180,0,,,english,english,,,TRUE,,,,A,Partially_Meeting,
28395943,Melisa,Grabeham,14,Justine,Management,none,Jaime,associate,Management,978-147-3688,$50000 to $74999,1,,bike,180,180,0,TRUE,Discovery,english,english,,,,,TRUE,,P,Meeting,
57013508,Joe,Stradling,11,Augustine,Office,none,Grady,none,Sales,978-100-6919,$50000 to $74999,1,,car,180,180,0,,,english,english,,,,,TRUE,,NI,Meeting,
81218007,Binni,Portinari,17,Beulah,,none,,,,978-855-3048,$75000 to $99999,1,3,car,180,180,0,TRUE,Youth Empowerment,english,english,,,,,,,P,Exceeding,
62312028,Nevile,Dunkerly,14,Averil,,associate,Artur,bachelor's,Office,978-192-3626,$25000 to $34999,2,3,walk,180,180,0,,,english,english,,,TRUE,,TRUE,,W,Partially_Meeting,
93043078,Leonerd,Edelman,10,Lexy,Production,none,Demetris,none,Other,978-257-6387,$100000 to $149999,3,,car,180,180,0,,,english,english,,,,,,,,Partially_Meeting,
68523683,Gilberta,Sommerly,7,Sam,,associate,,,,978-386-0938,$75000 to $99999,4,,car,180,180,0,,,,english,,,,,,,PRG,Not_Meeting,
7293334,Hilton,O'Neill,6,Orel,,none,Mace,,Service,978-740-4589,$100000 to $149999,0,,walk,130,180,0,,,english,english,,,,,TRUE,,,Meeting,TRUE
